Authors,Title,Year,Source title,Cited by,DOI,Document Type,Open Access,EID
Yu Z.; Shi H.; Zhang J.; Ao T.; Li W.; Zhou Y.,Transferable task allocation for multi-AGV systems with capacity constraints: An entity-encoding reinforcement learning method,2027,Expert Systems with Applications,0,10.1016/j.eswa.2026.133564,Article,,2-s2.0-105044415181
Escobar-Naranjo J.; García-Ávila C.; Benítez-González I.O.; Baldeón-Egas P.; Albarracín-Guarochico W.,A methodological framework and experimental protocol for proactive human–robot collaboration with multimodal intention prediction and adaptive control,2026,Frontiers in Robotics and AI,0,10.3389/frobt.2026.1825254,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105043258920
Chen Y.; Liu Z.; Su J.; Yuan Y.; Guan X.,Proportional Fair Resource Scheduling for Dynamic Beyond 5G Networks: A Distributed Hierarchical DRL Approach,2026,IEEE Transactions on Mobile Computing,0,10.1109/TMC.2026.3665168,Article,,2-s2.0-105030555554
Li H.; Yang W.; Lu B.; Wang J.,HOSVD-MPDRL: adaptive ecological environment collaborative forecasting framework based on enhanced spatiotemporal features,2027,Expert Systems with Applications,0,10.1016/j.eswa.2026.134135,Article,,2-s2.0-105048662189
Cai Y.; Patrick Rau P.-L.,Neuro-cognitive benefits of high agent transparency on operators’ cognitive and affective emergent states in human-agent teaming,2026,Applied Ergonomics,0,10.1016/j.apergo.2026.104738,Article,,2-s2.0-105027860287
Liya B.S.; Harish Kumar E.; Morshedur Hassan M.M.; Nisha P.; Aush M.G.; Anand D.,Energy efficient cyber-physical control of renewable microgrids using edge-AI enabled IoT and secure blockchain coordination,2026,Scientific Reports,0,10.1038/s41598-026-50169-y,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105043850535
Lin N.; Wang X.; Hawbani A.; Muthanna A.; Algabri R.; Zhao L.; Wang B.,Adaptive deep reinforcement learning for cooperative data collection in partially observable multi-AAV environments,2026,Computer Networks,0,10.1016/j.comnet.2026.112675,Article,,2-s2.0-105048852334
Zhang X.; Li J.; Ren Y.; Jiang F.; Wang J.; Zeng J.,Dual-Time-Scale Framework for Joint Optimization of Service Caching and UAV Trajectory Based on Self-Attention Deep Reinforcement Learning,2026,IEEE Internet of Things Journal,0,10.1109/JIOT.2026.3696305,Article,,2-s2.0-105040216441
Rajkumar S.C.; Yuvasini D.; Nallakaruppan M.K.; Natesan D.; Sayeed M.S.; Kaveri P.R.; Sathyamoorthy M.,A DAG-enabled cryptographic framework for secure drug traceability with identity-bound authentication and anomaly detection,2026,Scientific Reports,0,10.1038/s41598-025-30413-7,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105047515476
Guang M.; Yang T.; Huang H.; Lin Y.; Li Z.; Duan R.; Wang P.; Chen H.,Dual-level group interactions via multi-expert synergy GNN for graph classification,2026,Expert Systems with Applications,0,10.1016/j.eswa.2026.132989,Article,,2-s2.0-105040650027
Guo X.; Feng Y.; Wang J.; Qin S.; Qi L.; Hu B.; Ji Y.,Solving Human–Robot Collaborative Circular Disassembly Line Balancing Problem via Graph Neural Network-Enhanced Proximal Policy Optimization Algorithm,2026,IEEE Transactions on Computational Social Systems,1,10.1109/TCSS.2026.3656310,Article,,2-s2.0-105032813893
He C.; Xiao X.; Zhang Y.,Macro-micro coordinated optimization for energy consumption forecasting: A Bi-level dual-fractional neural ODE grey model,2026,Journal of Cleaner Production,0,10.1016/j.jclepro.2026.149222,Article,,2-s2.0-105049158320
Zhang Q.; Ren Y.; Qin S.; Zhang X.; Zhang L.; Huang J.; Liu Z.; Liu C.; Feng H.; Chen J.; Ding Y.; You W.; Jiang H.; Pan Y.; Zhou Y.; Chen J.; Chen L.; Liu W.; Liu T.; Zhao Z.; Zhang L.,Toward vibe medicine: A self-evolving multi-agent framework for clinical decision support,2026,Meta-Radiology,0,10.1016/j.metrad.2026.100223,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105040556713
Mieles-Cevallos D.; Suntagsi-Tuasa L.; Zambrano-Mieles J.; Zambrano-Burgos V.; Vera M.; Márquez N.; Vidal-Silva C.,A Reproducible Synthetic Socio-Digital Network Dataset for Analyzing Digital Gaps in Community-Based Tourism Communities in Rural Ecuador,2026,Data,0,10.3390/data11060151,Article,All Open Access; Gold Open Access,2-s2.0-105043164707
Azar B.M.; Kazemzadeh R.; Oskouei M.Z.; Mohammadi-Ivatloo B.,"Optimal prosumer participation in dual peer-to-peer markets using multi-agent deep reinforcement learning, fuzzy satisfaction level, and blockchain settlement",2026,Journal of Cleaner Production,0,10.1016/j.jclepro.2026.149041,Article,,2-s2.0-105046367703
Yao X.; Hu K.; Li J.,Wisdom Manufacturing Architecture and Scheduling for Industry 5.0 Based on Cloud-edge-end Collaboration of AI Agents; [面向工业 5.0 的多智能体云边端协同智慧制造体系架构与作业调度],2026,Jixie Gongcheng Xuebao/Journal of Mechanical Engineering,0,10.3901/JME.260590,Article,All Open Access; Gold Open Access,2-s2.0-105046846642
Song S.; Lee H.; Lim J.; Bok K.; Yoo J.,Robust dynamic trust evaluation using snapshot-based graph neural networks in on-line social networks,2026,Neurocomputing,0,10.1016/j.neucom.2026.134904,Article,All Open Access; Hybrid Gold Open Access,2-s2.0-105049168733
Yao J.; Gao Y.; Yang Y.; Zhang W.,Intelligent Emergency Training System: A Study on Human-Computer Interaction Design Based on a Multimodal AI Agent,2026,"Proceedings of 2026 2nd International Conference on Health Informatization and Data Analysis, HIDA 2026",0,10.1145/3819113.3819167,Conference paper,All Open Access; Gold Open Access,2-s2.0-105048771065
Liu C.; Sui Y.; Duan L.; Wang K.; Ni W.,Efficient Path-Driven Vulnerability Detection for Complex Smart Contracts via Graph Compression,2026,Journal of Network and Systems Management,0,10.1007/s10922-026-10052-7,Article,,2-s2.0-105035379316
Qiu W.; Wei X.; Hu Z.; Yao W.; Dong Y.; Chan K.W.; Chung C.Y.,Event-Triggered Real-Time Voltage Regulation via Multi-Task Wavelet Spectrum Network and Reinforcement Learning,2026,IEEE Transactions on Industry Applications,0,10.1109/TIA.2025.3644986,Article,,2-s2.0-105025482059
Xiao B.; Guo Y.; Chen X.,Achieving Load Balancing for Multi-Edge Collaboration in WMANs: An Adaptive Graph Reinforcement Learning Method,2026,IEEE Transactions on Mobile Computing,0,10.1109/TMC.2026.3677477,Article,,2-s2.0-105034422866
Irawan A.I.; Fukushima Y.,A Batch-Based VNF Deployment Mechanism for Privacy-Preserving Multi-Domain SFC Deployment Using Deep Reinforcement Learning,2026,Future Internet,0,10.3390/fi18060312,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105042937172
Akgün O.,Stabilizing independent multi-agent reinforcement learning via curriculum-based iterative self-play,2026,Neurocomputing,0,10.1016/j.neucom.2026.134819,Article,All Open Access; Green Open Access,2-s2.0-105047767709
Sarika S.; Prabakeran P.,Blockchain based intelligent authentication and privacy-preserving information sharing in internet of vehicles networks for smart cities using temporal dynamic graph neural network,2026,Computers and Electrical Engineering,0,10.1016/j.compeleceng.2026.111354,Article,,2-s2.0-105049176127
Ching C.-W.; Chen X.; Kim T.; Kuo J.-J.; Da Silva D.; Hu L.,Totoro+: An Adaptive and Scalable Edge Federated Learning System,2026,IEEE Transactions on Parallel and Distributed Systems,0,10.1109/TPDS.2026.3696917,Article,All Open Access; Green Open Access,2-s2.0-105040210651
Landeros A.; Krishnan D.; Lange K.; Sehl M.,mGEM: multigraph estimation models for pattern analysis,2026,BMC Bioinformatics,0,10.1186/s12859-026-06467-3,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105044541022
Napolitano I.; Covone S.; Lama A.; De Lellis F.; Di Bernardo M.,Hierarchical Learning-Based Control for Multiagent Shepherding of Stochastic Autonomous Agents,2026,IEEE Transactions on Control Systems Technology,0,10.1109/TCST.2026.3691156,Article,All Open Access; Green Open Access; Hybrid Gold Open Access,2-s2.0-105043151756
Liu L.; Yang J.; Tian T.; Wang N.,Dynamic mission execution and abort for unmanned swarms in adversarial environments via multi-agent deep reinforcement learning,2027,Applied Mathematical Modelling,0,10.1016/j.apm.2026.117170,Article,,2-s2.0-105043429693
Hunde E.T.; Ismail S.,RankShield: A hybrid deep learning and threshold-based framework for the detection and mitigation of RPL rank attacks in IoT networks,2026,Computer Networks,0,10.1016/j.comnet.2026.112375,Article,All Open Access; Hybrid Gold Open Access,2-s2.0-105039284791
Gallena Watthage R.S.; Fernando A.,FairEdge360: Distributed Multi-Agent Reinforcement Learning for QoE-Fair 360° Video Streaming with Uncertainty-Aware Edge Coordination,2026,Journal of Imaging,0,10.3390/jimaging12060234,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105042953404
Guo W.; Qu T.; Zhang Y.; Huang H.; Huang G.Q.,A hierarchical federated learning approach based on cloud–fog–edge computing architecture for distributed smart manufacturing systems,2026,Robotics and Computer-Integrated Manufacturing,1,10.1016/j.rcim.2026.103312,Article,,2-s2.0-105035367468
Zhao J.; Zhang D.; He Q.; Lin M.; Yang Y.,DMSTG-AD: an SDN intrusion detection method based on dynamic multi-scale spatio-temporal graph neural network,2026,Scientific Reports,2,10.1038/s41598-026-44360-4,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105038441753
Li J.; Yu H.; Huang R.; Yang S.,HDN-GFD: Hypergraph neural network with dynamic neighborhood aggregation for graph-based camouflaged fraud detection,2026,Journal of King Saud University - Computer and Information Sciences,0,10.1007/s44443-026-01236-x,Article,All Open Access; Gold Open Access,2-s2.0-105048676113
Saraiva J.V.; Antonioli R.P.; Fodor G.; Freitas W.C.; Silva Y.C.B.,Integrating Aerial and Ground Users: Deep Reinforcement Learning and Convex Optimization for Data Power Control in Cell-Free Networks,2026,IEEE Transactions on Vehicular Technology,1,10.1109/TVT.2026.3651962,Article,,2-s2.0-105027747409
Sang J.; Hu Z.; Cui J.; Yang C.,Decentralized Actor-Critic with Graph Neural Networks for Real-Time Reactive Power Coordination in Active Distribution Networks,2026,"Journal of Circuits, Systems and Computers",2,10.1142/S0218126626500891,Article,,2-s2.0-105029275446
Haddane I.; Hirchoua B.; Moutachaouik H.,React-d3qn: resilient adaptive concept-drift-aware dueling double deep Q-network for robust edge-centric intrusion detection,2026,Cybersecurity,1,10.1186/s42400-026-00558-7,Article,All Open Access; Gold Open Access,2-s2.0-105031576127
Ni Q.; Wang J.; Yuan J.; He Q.; Guo J.; Wu W.,Nonlinear Group Influence Maximization Based on Prioritized Double Deep Q-Networks,2026,IEEE Transactions on Computational Social Systems,1,10.1109/TCSS.2026.3690775,Article,,2-s2.0-105039704028
Guo Z.; Qiao Z.; Chen Y.,AI-driven surface-enhanced Raman spectroscopy for sustainable trace-level micro chemical detection of doping agents in athlete biofluids,2026,Microchemical Journal,0,10.1016/j.microc.2026.118224,Article,,2-s2.0-105038235282
Zhu J.; Cai W.; Zhang M.; Wu W.; Ma Y.; Mo Y.,PhysTrack: Physics-driven multi-AUV tracking from UAV imagery via pose estimation and dynamic state inference,2026,Ocean Engineering,0,10.1016/j.oceaneng.2026.125692,Article,,2-s2.0-105036825555
Reddy M.M.; Mohandas P.,Generating artificial ratings to aid the similarity measurement in recommender systems using Floyd Warshall algorithm and node-embedding,2026,Engineering Research Express,0,10.1088/2631-8695/ae79d6,Article,All Open Access; Hybrid Gold Open Access,2-s2.0-105042495788
Jie L.; Zhanwei W.; Wei C.; Zhanhong W.; Xingfeng X.,Fast power flow calculation method for distribution network based on data-physical serial fusion with cross-layer collaboration; [数据-物理串联融合跨层协同的配电网快速潮流计算方法],2026,Dianli Zidonghua Shebei/Electric Power Automation Equipment,0,10.16081/j.epae.202512024,Article,,2-s2.0-105046111321
Jiang X.; Fu J.,Multi-Head Attention Reinforcement Learning: Joint Optimization of Vehicle Trajectory and Traffic Signal Partitioning; [多头注意力强化学习:车辆轨迹与交通信号分区联合优化],2026,Computer Engineering and Applications,0,10.3778/j.issn.1002-8331.2504-0199,Article,,2-s2.0-105047971550
Bhat A.N.; Singh M.; Kasana S.S.,Deep reinforcement learning for vehicle-to-grid energy management with reward decomposition and battery health preservation,2026,"Sustainable Energy, Grids and Networks",0,10.1016/j.segan.2026.102184,Article,,2-s2.0-105033086398
Wang X.-F.; Li K.-L.; Hou S.-M.; Zhang Z.-H.,"A Multi-Agent Collaborative Chest X-Ray Diagnostic System Integrating DenseNet, Knowledge Graph, and Large Language Model",2026,"Proceedings of 2026 2nd International Symposium on Bioinformatics and Computational Biology, ISBCB 2026",0,10.1145/3820664.3820708,Conference paper,All Open Access; Gold Open Access,2-s2.0-105048671905
Wang L.; Wei Z.; Mao B.; Luo Q.; Peng Q.; Xiao P.,Energy-Efficient Federated Learning Over Wireless Networks: A GNN-Assisted Deep Reinforcement Learning Approach,2026,IEEE Internet of Things Journal,0,10.1109/JIOT.2026.3689919,Article,,2-s2.0-105038612086
Greber N.; Eschenbaum N.; Szehr O.,Peer-to-peer electricity platforms with endogenous prices: A Multi-Agent Neural Network Control approach,2026,Energy and AI,0,10.1016/j.egyai.2026.100809,Article,All Open Access; Gold Open Access,2-s2.0-105042609093
Ma Z.; Luo Y.; Zhang J.; Su Y.; Li Z.; Zhang Y.; Guo Q.,GNN-enhanced Multi-Agent Reinforcement Learning for joint model caching and task offloading in collaborative Mobile Edge Intelligence networks,2027,Future Generation Computer Systems,0,10.1016/j.future.2026.108741,Article,,2-s2.0-105046161949
Shen X.; Shi J.; Zhang G.; Wang Z.,Agile software project scheduling using reinforcement learning with genetic programming,2026,Engineering Applications of Artificial Intelligence,0,10.1016/j.engappai.2026.114694,Article,,2-s2.0-105035055604
Huang M.; Huang S.; Gao L.; Dong W.; Zhang Y.; Gu X.; Gao Z.,Digital twin-driven multi-agent collaborative online optimization of production regulation for smart reconfigurable manufacturing systems with human-robot collaboration,2026,Robotics and Computer-Integrated Manufacturing,2,10.1016/j.rcim.2026.103322,Article,,2-s2.0-105037448276
Fu K.; Chen H.; Wang Y.; Liu Q.; Huang J.,Efficient multi-agent policy adaptation with Bayesian policy reuse and view-invariant contrastive awareness,2026,Neural Networks,0,10.1016/j.neunet.2026.108755,Article,,2-s2.0-105034349949
Jia C.; Yang L.; Jin W.; Zhao J.; Zhang C.; Li Y.,Cross-Domain Energy Flow Digital Twin: A Dynamic-Symbiosis-Driven Framework for Multi-Energy-Flow Coordinated Regulation in Low-Carbon Systems Based on Three-Dimensional Energy Spatio-Temporal Graph,2026,Applied Energy,1,10.1016/j.apenergy.2026.127772,Article,,2-s2.0-105035252008
Fei D.; Wei X.,Blockchain-based 5G Wireless Access Network Resource Sharing Framework and Secure Resource Allocation Method,2026,Journal of Cyber Security and Mobility,0,10.13052/jcsm2245-1439.1533,Article,All Open Access; Gold Open Access,2-s2.0-105043673996
Li W.; Wu Z.,AMTO: An Attention-Based Multiagent Framework for UAV-Assisted Vehicular Edge Computing With Deep Reinforcement Learning,2026,IEEE Internet of Things Journal,0,10.1109/JIOT.2026.3696010,Article,,2-s2.0-105039649797
Zuo X.; Yang Y.; Wang L.; Fan C.; Gan J.; Jiang H.; Gao J.; Wang C.; Feng W.,Edge-Cloud Collaborative Semantic Image Compression and Generative Reconstruction for Low-Bandwidth Transmission,2026,ICAIAgent 2026 - 2026 International Conference on Artificial Intelligence and Agents,0,10.1145/3811238.3812685,Conference paper,All Open Access; Gold Open Access,2-s2.0-105042421969
Xu S.; Xiang Q.; Fan Y.; Zhang J.,Improving Sequential Service Recommendation via a Novel Neighborhood-Augmented Graph Collaborative Attention Network,2026,Tsinghua Science and Technology,2,10.26599/TST.2024.9010193,Article,All Open Access; Gold Open Access,2-s2.0-105046721873
Wang W.; Jing B.; He S.; Song Z.; Fang W.,EdgeATP: An adaptive tensor parallelism framework for scalable and efficient transformer inference on edge clusters,2026,Journal of Systems Architecture,0,10.1016/j.sysarc.2026.103861,Article,,2-s2.0-105040553460
