Authors,Title,Year,Source title,Cited by,DOI,Document Type,Open Access,EID
Wang Z.; Yu L.; Sun G.,GLDNet: A global-local collaborative and dual-domain interactive network for camouflaged object detection,2026,Proceedings of SPIE - The International Society for Optical Engineering,0,10.1117/12.3115690,Conference paper,,2-s2.0-105040092322
He X.; Zeng J.; Tang H.; Wen J.; Gao M.,Temporal modulation with anchor routing for heterogeneous federated POI recommendation,2027,Information Sciences,0,10.1016/j.ins.2026.123952,Article,,2-s2.0-105046086218
Zhang J.; Hu Y.; Liu S.; Liu T.; Wang X.; Xu J.,Source-Only Cross-Dataset Building Change Detection with Frozen DINOv3 and Hierarchical Evidence Fusion,2026,Remote Sensing,0,10.3390/rs18162789,Article,All Open Access; Gold Open Access,2-s2.0-105048759441
Sun K.; Miao X.; Zhai B.; Duan H.; Long Y.,Decoding visual neural representations by multimodal with dynamic balancing,2026,Expert Systems with Applications,2,10.1016/j.eswa.2025.129382,Article,,2-s2.0-105013958067
Xiao S.; Chen J.; Wu Z.; Wu S.; Gao J.,DSA-GNAS: graph neural architecture search with deep semantic adaptation of large language models,2026,Knowledge and Information Systems,0,10.1007/s10115-026-02732-2,Article,,2-s2.0-105035385837
Kuzmenko D.; Shvai N.,MoIRA: Modular instruction routing architecture for multi-task robotics,2026,Neurocomputing,0,10.1016/j.neucom.2026.132962,Article,All Open Access; Green Open Access,2-s2.0-105029667438
Guo Y.; Chen D.; Liu K.,Design method for reconstruction of new Chinese-style fur clothing based on the FLUX model,2026,International Journal of Clothing Science and Technology,0,10.1108/IJCST-08-2025-0151,Article,,2-s2.0-105039389227
Saxena Y.; Padia A.; Gunaratna K.; Gaur M.,IMRNNs: An Efficient Method for Interpretable Dense Retrieval via Embedding Modulation,2026,"19th Conference of the European Chapter of the Association for Computational Linguistics, Findings of EACL 2026",0,10.18653/v1/2026.findings-eacl.333,Conference paper,,2-s2.0-105038804054
Zheng J.; Lian J.; Zhang H.; Liu J.; Zhou W.,SIGMA: spectral-implicit guidance for Multi-Teacher adaptation in unsupervised cross-modality 3D medical image segmentation,2026,Journal of King Saud University - Computer and Information Sciences,0,10.1007/s44443-026-01125-3,Article,All Open Access; Gold Open Access,2-s2.0-105048199421
Wang Y.; Li W.,Feature Enhancement-Based Wind Turbine Blade Damage Detection Method,2026,Procedia Computer Science,0,10.1016/j.procs.2026.04.256,Conference paper,All Open Access; Gold Open Access,2-s2.0-105042323815
Tian B.; Luo J.; Lin K.; Zhang C.; Qin T.,Adaptive Reliability-Calibrated Consensus–Complementarity–Conflict Modeling for Infrared and Visible Image Fusion,2026,Sensors,0,10.3390/s26154745,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105046990110
Li Y.,A data-driven decision support framework for smart campus governance: Integrating heterogeneous educational data sources with optical technologies,2026,Proceedings of SPIE - The International Society for Optical Engineering,0,10.1117/12.3088809,Conference paper,,2-s2.0-105030459122
Sun B.; Song G.-H.,Architectural Design and Key Technologies of Cross-Domain Heterogeneous Computing Power Resource Interconnection Platform,2026,"Proceedings of 2026 13th International Conference on Machine Intelligence Theory and Applications, MiTA 2026",0,10.1109/MiTA69365.2026.11582720,Conference paper,,2-s2.0-105044840185
Park J.; Park S.,Case-Based Mixture of Experts Recommendation With Federated and Reinforcement Learning for Bias Reduction,2026,IEEE Access,0,10.1109/ACCESS.2026.3654561,Article,All Open Access; Gold Open Access,2-s2.0-105027967544
Wang B.; Liu F.; Cao W.; Wang G.; Zhao J.; Pan Z.,Sketch-text-driven rectified flow for identity-preserving 4D face generation,2026,Visual Computer,0,10.1007/s00371-026-04654-0,Article,,2-s2.0-105046271870
Mo S.; Wang R.; Jian Z.; Liu M.; Zhang F.; Deng Z.; Zhang W.; Yang Y.; Wang C.; Yu L.; Wang M.; Wang C.,Atypical β-strand insertion mediates the noncovalent cross-linking in amyloid aggregates,2026,Nature Communications ,1,10.1038/s41467-025-68185-3,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105029561270
Que S.; Guo H.; Du K.; Yan Y.; Pang Y.; Wang H.,Vision-Language Enhancement Network Based on Decoupling-Joint Adaptation for Few-Shot Action Recognition,2026,IEEE Transactions on Circuits and Systems for Video Technology,0,10.1109/TCSVT.2025.3634108,Article,,2-s2.0-105022596059
Chen Q.; Zhang D.; Chen Y.; Zhang S.; Sun Y.; Reis F.; Li L.M.; Yuan L.; Jin H.; Qiu W.,StrDiSeg: Adapter-Enhanced DINOv3 for Automated Ischemic Stroke Lesion Segmentation,2026,Bioengineering,2,10.3390/bioengineering13020133,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105031502847
Song X.; Yue Z.; Zhao Q.; Guo X.; Hei X.,Depth-Guided Magnitude Spectrum and Local Reconstruction Network for Camouflaged Object Detection,2026,Engineering Applications of Artificial Intelligence,0,10.1016/j.engappai.2026.115124,Article,,2-s2.0-105039480141
Hao Z.; Fei H.; Liu C.; Fu X.; Luo B.,Aligning large language models across the lifecycle: A survey on safety-usability trade-offs from pre-training to post-training,2026,Neural Networks,0,10.1016/j.neunet.2026.108996,Article,,2-s2.0-105036006595
Zhang C.; Xu J.; Liu M.; Deng H.; Ren X.; Wang L.; Zhu L.,Multi-Hop Privacy-Preserving Cross-Chain Payment Channels for Multi-Chain Ecosystems,2026,"2026 4th International Conference on Big Data and Privacy Computing, BDPC 2026",0,10.1109/BDPC69980.2026.11608111,Conference paper,,2-s2.0-105046359262
Wu J.; Hu Y.; Cao C.; Zhang H.; Fernando B.; Hao Y.; Hong H.,"PointTFAm: Multi-Modal, Training-Free Adaptation for Point Cloud Understanding",2026,IEEE Transactions on Multimedia,0,10.1109/TMM.2026.3668609,Article,,2-s2.0-105033384104
Wu Q.; Li L.; Zhu H.; Yao P.; Wu X.; Cui Y.; Zhu W.; Wu Y.,Parameter-efficient image-to-video transfer learning for long-term visual place recognition,2026,Knowledge-Based Systems,1,10.1016/j.knosys.2025.115021,Article,,2-s2.0-105023957000
Yang S.; Song D.,Innovation from the Leviathan: How do SOEs build ecosystems in transition economies,2026,Technology in Society,0,10.1016/j.techsoc.2026.103401,Article,,2-s2.0-105040731488
Li X.; Fang H.; Liu M.; Wang J.; Duan L.; Fang Y.; Xu Y.,Beyond visual prompt: Unlocking parameter-efficient online adapter for continual test-time adaptation in medical image segmentation,2026,Information Fusion,2,10.1016/j.inffus.2026.104256,Article,,2-s2.0-105031894809
Bhooi P.S.; Abrol V.,AdaSpeech: Multiresolution modality adaptation for ASR in Hindi,2026,Speech Communication,0,10.1016/j.specom.2026.103465,Article,,2-s2.0-105047780506
Fu W.; Xu X.; Huang Y.; Li X.; Xia X.; Zhang Y.,FusionDiff: a dual-path diffusion-based framework for few-shot authenticity analysis of ceramic microstructures,2026,Scientific Reports,0,10.1038/s41598-026-57035-x,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105048689039
Bhore S.S.; Natraj N.A.; Hallur G.G.,Bayesian-driven autonomous defense adaptive consensus optimisation for blockchain networks,2026,Scientific Reports,3,10.1038/s41598-025-31929-8,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105027698903
Zhai Q.; Xu Y.; Hu Z.; Liu G.; Zhao Y.; Chen W.; Chen H.,Dual-stream spatial-temporal Mamba adaptation with content-adaptive fusion for real-world video super-resolution,2026,Optics and Lasers in Engineering,0,10.1016/j.optlaseng.2026.110041,Article,,2-s2.0-105046603953
Liu J.; Qi K.; Liao Z.; Yuan F.; Zhuo W.,CrossSent: Cross-Modal Attention with Pairwise Ranking Regularization for Multi-Modal Sentiment,2026,Electronics (Switzerland),1,10.3390/electronics15061157,Article,All Open Access; Gold Open Access,2-s2.0-105033955267
Xue B.; Yu Q.; Ding K.; Jiang M.; Wang Y.; Xiang S.; Pan C.,WS-R-IR Adapter: A Multimodal RGB–Infrared Remote Sensing Framework for Water Surface Object Detection,2026,Remote Sensing,0,10.3390/rs18081220,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105036889229
Tong S.; Liu H.; Guo R.; Zhang L.; Wang W.; Liu D.; Zhang Y.,MPSS: A spatiotemporal-decoupled massively pretrained soft sensor for general industrial scenarios with heterogeneous data robustness,2026,Journal of Process Control,5,10.1016/j.jprocont.2026.103660,Article,,2-s2.0-105034469560
Hou X.; Liu W.,DGQ-YOLO: Depth-Guided Quality-Aware detection with Pseudo-Depth for aerial imagery,2026,Journal of King Saud University - Computer and Information Sciences,0,10.1007/s44443-026-01167-7,Article,All Open Access; Gold Open Access,2-s2.0-105048211506
Sun Y.; Yang Y.; Bao N.,TASC-SwinMT: Task-Adaptive Synergistic Cross-Task Swin Multi-Task Framework for CT and MRI Image Interpolation and Segmentation,2026,Tomography,0,10.3390/tomography12060080,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105042764369
Li J.; Tu C.; Liu J.; Zhou W.; Zheng Y.,An in-situ force-sensing time-of-flight diffraction detection probe based on fiber bragg gratings,2026,Measurement: Journal of the International Measurement Confederation,0,10.1016/j.measurement.2026.122749,Article,,2-s2.0-105046535957
Chen Y.; Chen X.; Hu J.; Tan M.; Wang Y.; Nie L.; Wang T.,VL-ThyNet: An interpretable analytical framework integrating visual foundation models and vision-language reasoning for malignancy risk assessment of C-TIRADS 4 thyroid nodules,2027,Talanta,0,10.1016/j.talanta.2026.130540,Article,,2-s2.0-105049065591
Ramachandra H.V.; Shilpa B.,Academic Recommendation Framework with Temporal Dynamic Pattern Analysis Using FSPN-ADGAT for Indian Higher Education Institutions,2026,International Journal of Modern Education and Computer Science,1,10.5815/ijmecs.2026.03.03,Article,All Open Access; Gold Open Access,2-s2.0-105043927026
Zhou Y.; Qiu H.; Liu D.; Wang W.,ESM2-BiMamba: A Length-Adaptive Hybrid Framework for Efficient Concurrent Prediction of DNA-Binding Proteins and DNA-Binding Residue Sites,2026,Journal of chemical information and modeling,0,10.1021/acs.jcim.6c01246,Article,,2-s2.0-105046790823
Guan T.; Wei H.; Zhou Y.; Ma J.; Xu Z.; Jiang Z.; Liu J.; Li X.,Domain Adaptation Guided Infrared and Visible Image Fusion,2026,Proceedings of the AAAI Conference on Artificial Intelligence,1,10.1609/aaai.v40i6.42435,Conference paper,All Open Access; Gold Open Access,2-s2.0-105034565907
Kayacan Y.E.; Erer I.; Paker S.,Joint Deep Learning for Simultaneous Clutter Removal and Buried Object Detection in GPR,2026,IEEE Access,0,10.1109/ACCESS.2026.3653842,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105027644022
Jia D.; Zhang H.; Zhao C.; Song H.,MF-VPD: A Vision Perception Diffusion Model Based on Multimodal Feature Fusion,2026,IEEE Internet of Things Journal,0,10.1109/JIOT.2026.3692723,Article,,2-s2.0-105039092408
zhang Y.; Hui J.; Du Y.,A stable diffusion-based method for low-light image enhancement in autonomous driving,2026,International Journal of Machine Learning and Cybernetics,1,10.1007/s13042-026-03053-0,Article,,2-s2.0-105035293973
Revathi K.; Radha Krishna S.,EL-AGNN-LeNet: A Continual Learning based Graph Neural Network Framework for Dynamic Intrusion Detection,2026,"Proceedings of 4th International Conference on Electronics and Renewable Systems, ICEARS 2026",0,10.1109/ICEARS67481.2026.11416590,Conference paper,,2-s2.0-105035741728
Yang J.; Yu D.; Cao R.; Ren J.; Wang P.; Hu Q.,RDT-MoE: Integrating Redundancy Reduction and Mixture-of-Experts for Violence Action Recognition; [RDT-MoE：融合冗余削减与混合专家的暴力行为识别方法],2026,Jisuanji Yanjiu yu Fazhan/Computer Research and Development,0,10.7544/issn1000-1239.202550743,Article,,2-s2.0-105047924237
Liang S.; Fan Q.,Generative digital twin modeling based on large models; [基于大模型的生成式数字孪生体建模],2026,Journal of Graphics,0,10.11996/JG.j.2095-302X.2026010173,Article,,2-s2.0-105033680277
Azhaguramyaa V.R.; Nivas P.,Few-Shot Meta-Learning for Hallucination-Free Cross-Lingual Prompt Optimization in Low-Resource Indic Languages,2026,"Proceedings of 9th International Conference on Computing Methodologies and Communication, ICCMC 2026",0,10.1109/ICCMC69250.2026.11624848,Conference paper,,2-s2.0-105047034783
Zhang C.; Su G.; Zhou H.; Hao L.; Zhu F.; Chen J.; Cai Y.; Yin J.; Xu H.,"Federated Learning Meets Test-Time Adaptation: Methods, Challenges, and Future Directions",2026,International Journal of Computer Vision,0,10.1007/s11263-026-02937-6,Article,,2-s2.0-105045700501
Shi S.; Liu C.; Jia J.,Parameter-Efficient Adaptation with Proxy Anchors for Cross-Domain Few-Shot Learning,2026,ICMR 2026 - Proceedings of the 16th ACM International Conference on Multimedia Retrieval,0,10.1145/3805622.3810786,Conference paper,,2-s2.0-105043349409
Deng C.; Peng Y.; Huang Y.; Lei R.; Kin Tak U.; Wang W.,Synergistic multi-modal fusion for identity-preserving face aging via latent diffusion,2026,Visual Computer,0,10.1007/s00371-026-04473-3,Article,,2-s2.0-105036541802
Pandey D.; Gupta V.; Singhal P.; Vaidhyanathan K.,POLARIS: Is Multi-Agentic Reasoning the Next Wave in Engineering Self-Adaptive Systems?,2026,"Proceedings - 2026 21st International Conference on Software Engineering for Adaptive and Self-Managing Systems, SEAMS 2026",0,10.1145/3788550.3794881,Conference paper,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105045838841
Liu Y.; Dai D.; Xia S.; Wang G.,FDSRM: A Feature-Driven Style-Agnostic Foundation Model for Sketch-Less Facial Image Retrieval,2026,IEEE Transactions on Neural Networks and Learning Systems,2,10.1109/TNNLS.2025.3633075,Article,,2-s2.0-105023146359
Fang B.; Wang Q.; Wang H.; Yu K.; Wang Z.,PMARL: Multi-Agent Reinforcement Learning in Large-Scale Systems,2026,ACM Transactions on Intelligent Systems and Technology,2,10.1145/3799229,Article,,2-s2.0-105039223192
Kaushik S.; Maurya L.; Tellman B.,Prithvi-Complimentary Adaptive Fusion Encoder (CAFE): Unlocking Full-Potential for Flood Inundation Mapping,2026,"Proceedings - 2026 IEEE/CVF Winter Conference on Applications of Computer Vision Workshops, WACVW 2026",0,10.1109/WACVW68408.2026.00155,Conference paper,,2-s2.0-105047517505
Rahman A.,"A systematic review of vision language models: Comprehensive analysis of architectures, applications, datasets and challenges towards robust multimodal intelligence",2026,Array,2,10.1016/j.array.2026.100739,Review,All Open Access; Gold Open Access,2-s2.0-105033338107
Guo X.; Wang Y.; Zhang J.; Liu Z.,MineralMLLM: Intelligent analysis model of mineral phase; [MineralMLLM：矿物智能分析大模型],2026,Gongcheng Kexue Xuebao/Chinese Journal of Engineering,0,10.13374/j.issn2095-9389.2025.09.10.003,Article,,2-s2.0-105039232874
Parashar A.; Parashar A.; Joshi B.; Jhajharia K.; Sinha A.,Vehicle-Scale LLMs: Integrating low-rank residuals and 4-bit quantization for in-vehicle AI,2026,Array,1,10.1016/j.array.2026.100709,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105030131421
Matta U.,Automated Data Contract Validation in Multi-Vendor Procurement Ecosystems,2026,"Proceedings of the 6th International Conference on Pervasive Computing and Social Networking, ICPCSN 2026",0,10.1109/ICPCSN68523.2026.11543899,Conference paper,,2-s2.0-105042566072
Shi Y.; Yang R.; Yin C.; Lu Y.; Huang B.; Wen Y.; Zhong Y.; Gu Z.,MV-S2CD: A Modality-Bridged Vision Foundation Model-Based Framework for Unsupervised Optical–SAR Change Detection,2026,Remote Sensing,3,10.3390/rs18060931,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105034180082
Wang G.; Chalard R.; Cifuentes J.; Pham M.T.,Fast adaptation of physics-informed hybrid models for pneumatic artificial muscles,2026,Frontiers in Robotics and AI,0,10.3389/frobt.2026.1769141,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105041190692
Liu J.; Ma C.; Liu B.; Li X.; Ju J.; Guan Z.; Xu P.,"Domain adaptation under deployment constraints: A unified four-axis space, evolutionary paradigms, and system-level crises",2026,Neurocomputing,0,10.1016/j.neucom.2026.134960,Review,,2-s2.0-105049067602
He F.; Lv Z.; Shi C.; Li J.; Benediktsson J.A.,Frequency-aware cosine similarity alignment network in remote sensing semantic segmentation,2026,Expert Systems with Applications,0,10.1016/j.eswa.2026.133054,Article,,2-s2.0-105041002081
Li J.; Li G.; Liu Q.; Xiong S.; Zhao Z.; Wang H.,DCRT: Depth-confidence-guided complementary residual temporal adapter for camera-based BEV 3D object detection,2026,Journal of King Saud University - Computer and Information Sciences,0,10.1007/s44443-026-01251-y,Article,All Open Access; Gold Open Access,2-s2.0-105048656774
Liu Z.; Zhang Y.; Zhu H.,Multimodal visual Test-Time Adaptation in resource constrained environments,2026,Pattern Recognition,0,10.1016/j.patcog.2026.114199,Article,,2-s2.0-105043409086
Chang J.; Zhao H.; Zhang L.,Beyond Semantic Understanding: Physics-Informed Adaptation of Video Foundation Models for Precision Industrial Metrology,2026,ICMR 2026 - Proceedings of the 16th ACM International Conference on Multimedia Retrieval,0,10.1145/3805622.3810652,Conference paper,All Open Access; Gold Open Access,2-s2.0-105043371213
Sravani M.; Rajeswari K.N.,Multi-Modal Machine Learning for Sentiment and Emotion Recognition in Social Media Data,2026,"2026 IEEE 2nd International Conference on Quantum Photonics, Artificial Intelligence and Networking, QPAIN 2026",0,10.1109/QPAIN69676.2026.11546084,Conference paper,,2-s2.0-105043069085
